Date,Day,Month,Year,Season,Type,Country,Iso_alpha_3,State,Location,Latitude,Longitude,Latitude error,Longitude error,Activity,Activity Long,Gender,Injury,Fatal,Species
05.Feb.15,5,2,2015,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,Mereweather Beach,-32.9483779,151.7566681,,,Surfing,Bodysurfing,M,5 minor puncture wounds to lower left leg,N,"Unknown, length given"
07.Oct.15,7,10,2015,Spring,Unprovoked,AUSTRALIA,AUS,Western Australia,Pyramids Beach,-32.6211034,115.6243899,,,Surfing,Surfing,M,Foot injured,N,Unknown
04.Sept.15,4,9,2015,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,Hallidays Point,-32.0713889,152.5019444,,,Surfing,Surf-skiing,M,Inuries to lower left leg & ankle,N,White shark
03.May.15,3,5,2015,Autumn,Unprovoked,AUSTRALIA,AUS,New South Wales,Saltwater Beach,-32.0176315,152.5556329,,,Surfing,Surfing,M,Injuries to left arm & right hand,N,White shark
25.Jun.15,25,6,2015,Winter,Provoked,AUSTRALIA,AUS,Western Australia,Rottnest Island,-32.0070095,115.5205271,,,Swimming,Swimming,M,Minor lacerations to forearm when he grabbed shark by its tail     PROVOKED INCIDENT,N,Wobbegong shark
22.Aug.15,22,8,2015,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,Lighthouse Beach,-31.477518,152.931025,,,Surfing,Surfing,M,Severe laceration to left buttock & thigh,N,Unknown
31.Jul.15,31,7,2015,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,Evans Head,-29.1174093,153.4312097,,,Surfing,Surfing,M,"Lacerations and puncture wounds to hip, thigh, arm and hand",N,White shark
10.Nov.15,10,11,2015,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,East Ballina,-28.8595562,153.5832729,,,Surfing,Surfing,M,Injury to left thigh,N,Bull shark
02.Jul.15,2,7,2015,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,East Ballina,-28.8595562,153.5832729,,,Boarding,Body boarding ,M,Significant injuries to lower legs,N,White shark
03.Jul.15,3,7,2015,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,Lennox Head,-28.7910334,153.5878047,,,Surfing,Surfing,M,"No injury, shark bit surfboard",N,White shark
11.Mar.15,11,3,2015,Autumn,Watercraft,AUSTRALIA,AUS,New South Wales,"Julian Rocks, Byron Bay",-28.6324691,153.5866751,,,Fishing,Fishing,M,Bruised in falling overboard as shark bumped boat,N,Unknown
24.Jun.15,24,6,2015,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,"Belongil Beach, Byron Bay",-28.6155104,153.5837115,,,Surfing,Surf skiing ,M,"No injury, knocked off ski",N,White shark
24.Jan.15,24,1,2015,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,Flat Rock,-27.392494,153.551233,,,Surfing,Surfing,M,"No injury, surfboard dented",N,Unknown
09.Feb.15,9,2,2015,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,Shelly Beach,-26.796302,153.1454155,,,Surfing,Surfing,M,FATAL,Y,"Unknown, length given"
17.Jan.15,17,1,2015,Summer,Watercraft,AUSTRALIA,AUS,New South Wales,Off Blacksmith Beach,-37.90869505,145.3552939,,,Fishing,Fishing,M,"Shark bumped boat, no injury to occupants",N,"Unknown, length given"
30.Jun.15,30,6,2015,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,"Flat Rock, Yamba",-27.39051745,153.5515696,,,Surfing,Surfing,M,Hand bitten,N,Unknown
08.Feb.15,8,2,2015,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,"Seven Mile Beach, Byron Bay",-42.8578266,147.5068645,,,Surfing,Surfing,M,Laceration & puncture wounds to right flank & hip,N,"Unknown, length given"
19.Jan.15,19,1,2015,Summer,Invalid,AUSTRALIA,AUS,New South Wales,"Wategos Beach, Byon Bay",-28.63551305,153.6349252,,,Surfing,Surfing & filming dolphins,F,Board snapped in two,Unknown,Invalid
30.Jan.15,30,1,2015,Summer,Watercraft,AUSTRALIA,AUS,Queensland,"Nerang River, Surfer's  Paradise",-28.01631321,153.2923837,,,Rowing,Rowing,M,"No injury, shark's teeth scratched hull",N,Bull shark
26.Sept.15,26,9,2015,Spring,Unprovoked,AUSTRALIA,AUS,Queensland,"Russel Island, Frankland Group",-27.6744525,153.3807978,,,Snorkeling,Snorkeling,F,Laceration to leg,N,Unknown
25.Jul.15,25,7,2015,Winter,Unprovoked,AUSTRALIA,AUS,Tasmania,"Lachan Island, Mercury Passage",-12.0728315,96.8409375,,,Diving,Scallop diving on hookah,M,FATAL,Y,White shark
27.Jul.15,27,7,2015,Winter,UNKNOWN,AUSTRALIA,AUS,Victoria,Tyrendarra Beach,None,None,,,Surfing,Surfing,M,Injury to hand,Unknown,Unknown
23.Jul.15,23,7,2015,Winter,Unprovoked,AUSTRALIA,AUS,Victoria,Tyrendarra Beach near Portland,None,None,,,Surfing,Surfing,M,Left hand bitten,N,Bronze whaler
23.Jul.16,23,7,2016,Winter,Unprovoked,AUSTRALIA,AUS,Tasmania,Clifton Beach,-42.9899255,147.5234993,,,Surfing,Surfing,M,Calf bumped but no injury,N,Unknown
03.Mar.16,3,3,2016,Autumn,Unprovoked,AUSTRALIA,AUS,South Australia,Wrights Bay,-42.42748,145.50797,,,Fishing,Fishing,M,Puncture wounds to right calf,N,Bronze whaler
10.Feb.16,10,2,2016,Summer,Invalid,AUSTRALIA,AUS,Tasmania,Nettley Bay,-40.9338966,144.6361724,,,Surfing,Surfing,M,"No injury, knocked off board",Unknown,Invalid
16.Sept.16,16,9,2016,Spring,Unprovoked,AUSTRALIA,AUS,Victoria,Bells Beach,-38.36898495,144.2824517,,,Surfing,Surfing,M,No injury: Knocked off board by shark,N,"Unknown, length given"
17.Sept.16,17,9,2016,Spring,Unprovoked,AUSTRALIA,AUS,Victoria,Thirteenth Beach,-38.283703,144.4525983,,,Surfing,Surfing,M,Struck by fin on chest & leg,N,Unknown
06.Dec.16,6,12,2016,Summer,Provoked,AUSTRALIA,AUS,New South Wales,Merimbula,-36.8882027,149.909846,,,Fishing,Surf fishing,M,Lacerations to both hands while attempting to land a hooked shark PROVOKED INCIDENT,N,Wobbegong shark
30.Mar.16,30,3,2016,Autumn,Unprovoked,AUSTRALIA,AUS,New South Wales,Bombo Beach,-34.65930085,150.8545167,,,Surfing,Surfing,M,Severe injury to thigh,N,Unknown
28.Mar.16,28,3,2016,Autumn,Unprovoked,AUSTRALIA,AUS,New South Wales,North Cronulla Beach,-34.0509649,151.1563014,,,Surfing,Surfing,M,"No injury, board dented",N,Unknown
28.Nov.16,28,11,2016,Spring,Provoked,AUSTRALIA,AUS,Victoria,Queenscliff,-33.7823916,151.2854011,,,Fishing,Fishing,M,Laceration to right hand by hooked & gaffed shark. PROVOKED INCIDENT,N,Sevengill shark
05.Sept.16,5,9,2016,Spring,Unprovoked,AUSTRALIA,AUS,Western Australia,Injidup ,-33.69738235,114.9897268,,,Surfing,Surfing,M,"No inury, board broken in half by shark",N,Unknown
15.Sept.16,15,9,2016,Spring,Watercraft,AUSTRALIA,AUS,Western Australia,Bunbury,-33.3267797,115.636698,,,Fishing,Fishing,Unknown,Shark rammed boat. No injury to occupant,N,Unknown
04.Feb.16,4,2,2016,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,Hams Beach,-33.1041,151.6568,,,Surfing,Windsurfing,M,"No injury, shark bit board",N,Unknown
31.May.16,31,5,2016,Autumn,Unprovoked,AUSTRALIA,AUS,Western Australia,"Falcon Beach, Mandurah",-32.5805615,115.651911,,,Surfing,Surfing,M,FATAL,Y,White shark
01.Dec.16,1,12,2016,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,Booti Booti National Park,-32.24447495,152.5283004,,,Surfing,Surfing,M,Injuries to foot & arm,N,White shark
14.Dec.16,14,12,2016,Summer,Unprovoked,AUSTRALIA,AUS,Western Australia,Trigg Beach,-31.8773458,115.7515833,,,Diving,Free diving,M,Punctures to left foot/ankle,N,Unknown
05.Jun.16,5,6,2016,Winter,Unprovoked,AUSTRALIA,AUS,Western Australia,Mindarie,-31.6897332,115.7091824,,,Diving,Diving,F,FATAL,Y,"Unknown, length given"
26.Sept.16,26,9,2016,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,"Lighthouse Beach, Ballina",-28.8715325,153.5904134,,,Surfing,Surfing,M,4 deep lacerations to thigh,N,White shark
24.Oct.16,24,10,2016,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,Broken Head Beach,-28.70170575,153.613847,,,Surfing,Surfing,M,Lacerations to left thigh,N,Unknown
02.Jun.16,2,6,2016,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,Kingscliff,-28.2566667,153.5761111,,,Fishing,Spearfishing,M,"No injury, but sharks repeatedly hit their fins and guns",Unknown,Bronze whaler
20.Jul.16,20,7,2016,Winter,Provoked,AUSTRALIA,AUS,Queensland,"20 k off The Spit, off the Gold Coast",-28.0023731,153.4145987,,,Fishing,Fishing,M,Laceration to left calf from hooked shark PROVOKED INCIDENT,N,"Unknown, length given"
05.Feb.16,5,2,2016,Summer,Unprovoked,AUSTRALIA,AUS,Queensland,Stradbroke Island,-27.8357175,153.4192648,,,Walking,Walking,F,Foot nipped,N,Unknown
28.Jul.16,28,7,2016,Winter,Watercraft,AUSTRALIA,AUS,Western Australia,Near Albany,-27.3661545,153.0169886,,,Unknown,,M,"No injury, shark nudged kayak repeatedly",N,White shark
15.Oct.16,15,10,2016,Spring,Unprovoked,AUSTRALIA,AUS,Queensland,"Kings Beach, Caloundra",-26.80463215,153.1408585,,,Surfing,Surfing,M,Torso nipped,N,Unknown
05.Jan.16,5,1,2016,Summer,Unprovoked,AUSTRALIA,AUS,Queensland,Heron Island,-23.44229795,151.9149552,,,Wading,Wading,M,Laceration to right calf,N,Blacktip shark
02.Jan.16,2,1,2016,Summer,Unprovoked,AUSTRALIA,AUS,Queensland,Miall Island,-23.1527477,150.9054624,,,Fishing,Spearfishing,M,Lacerations to arms & leg,N,"Unknown, length given"
15.Jun.16,15,6,2016,Winter,Provoked,AUSTRALIA,AUS,Western Australia,Coral Bay,-23.1436752,113.770165,,,Fishing,Spearfishing,M,No injury but shark punctured his wetsuit after he prodded it with his spear PROVOKED INCIDENT,N,"Unknown, length given"
04.Jul.16,4,7,2016,Winter,Provoked,AUSTRALIA,AUS,Queensland,Palm Cove ,-16.747201,145.668545,,,Fishing,Fishing,M,Right thigh injured by hooked pregnant female shark PROVOKED INCIDENT,N,Tawny nurse shark
19.Apr.16,19,4,2016,Autumn,Unprovoked,AUSTRALIA,AUS,New South Wales,"First Sun Beach, Byron Bay",None,None,,,Swimming,Swimming,M,Minor puncture wound to foot,N,Wobbegong shark
12.Oct.16,12,10,2016,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,"Sharpes Beach, Ballina",-35.9637899,145.9056322,,,Surfing,Surfing,M,Minor wound to lower right leg & surfboard bitten,N,Unknown
26.Jul.16,26,7,2016,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,"Sharpes Beach, Ballina",-35.9637899,145.9056322,,,Surfing,Surfing,M,"No injury. Leg rope severed, knocked off board by shark",N,Unknown
11.Jan.16,11,1,2016,Summer,Unprovoked,AUSTRALIA,AUS,Queensland,"Happy Valley Beach, Caloundra",-26.7981633,153.1354434,,,Surfing,Surfing,M,Laceration to right foot,N,Wobbegong shark
24.Dec.16,24,12,2016,Summer,Unprovoked,AUSTRALIA,AUS,Western Australia,"Bundegi Sanctuary Zone, Ningaloo",None,None,,,Snorkeling,Snorkeling,F,Buttock bitten,N,"Unknown, length given"
29.Aug.17,29,8,2017,Winter,Unprovoked,AUSTRALIA,AUS,Tasmania,Cathedral Rock,-42.936571,147.191881,,,Surfing,Surfing,M,"No injury, board bitten",N,White shark
19.Mar.17,19,3,2017,Autumn,Unprovoked,AUSTRALIA,AUS,New South Wales,The Farm,-37.777923,145.243694,,,Boarding,Body boarding,M,Minor,N,Unknown
03.Jan.17,3,1,2017,Summer,Invalid,AUSTRALIA,AUS,New South Wales,Merimbula,-36.8882027,149.909846,,,Wading,Wading,M,Minor injuries to foot & toes,Unknown,Invalid
22.Oct.17,22,10,2017,Spring,Unprovoked,AUSTRALIA,AUS,South Australia,Normanville,-35.444685,138.317497,,,Fishing,Kayaking / Fishing,F,Minor injuries,N,White shark
25.Sept.17,25,9,2017,Spring,Unprovoked,AUSTRALIA,AUS,Western Australia,Gracetown,-33.8646786,114.9881592,,,Surfing,Surfing,M,"No injury, board damaged by shark",N,White shark
01.Sept.17,1,9,2017,Spring,Watercraft,AUSTRALIA,AUS,Western Australia,Esperance,-33.858228,121.8931606,,,Fishing,Fishing,Unknown,"sharks rammed boats, no injury to occupants",N,White shark
13.Nov.17,13,11,2017,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,Avoca Beach,-33.465,151.4344444,,,Surfing,Surfing,M,Puncture wounds to left shoulder,N,"Unknown, length given"
28.Oct.17,28,10,2017,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,Birubi Point,-32.7865966,152.0812101,,,Surfing,Surfing,M,Minor injury to foot,N,Wobbegong shark
24.Feb.17,24,2,2017,Summer,Unprovoked,AUSTRALIA,AUS,Western Australia,"Falcon Bay Beach, Mandurah",-32.5805615,115.651911,,,Surfing,Surfing,M,"No injury, shark struck board",N,Unknown
14.Jul.17,14,7,2017,Winter,Unprovoked,AUSTRALIA,AUS,Western Australia,Floreat Beach,-31.9310469,115.7548327,,,Surfing,Surfing,M,"Minor injury, grazed by shark",N,Unknown
10.Sept.17,10,9,2017,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,Iluka Beach,-29.4095634,153.3653459,,,Surfing,Surfing,M,Minor lacerations to right hip,N,White shark
27.May.17,27,5,2017,Autumn,Invalid,AUSTRALIA,AUS,New South Wales,Evans Head,-29.1174093,153.4312097,,,Fishing,Fishing ,M,Abrasion to right forearm from pectoral fin of a shark that leapt into his boat,N,Unknown
02.Apr.17,2,4,2017,Autumn,Unprovoked,AUSTRALIA,AUS,Queensland,Moreton Bay,-27.2397819,153.2539994,,,Kakaying,Kakaying,M,"No injury, shark bit off stern of kayak",N,Unknown
13.Jan.17,13,1,2017,Summer,Unprovoked,AUSTRALIA,AUS,Queensland,Clairview,-22.1081899,149.5283514,,,Swimming,Swimming,M,Injury to hand,N,Unknown
31.Oct.17,31,10,2017,Spring,Unprovoked,AUSTRALIA,AUS,Queensland,Magnetic Island,-19.1421421,146.8335486,,,Snorkeling,Snorkeling,M,Calf injured,N,Cookiecutter shark
17.Feb.17,17,2,2017,Summer,Unprovoked,AUSTRALIA,AUS,Queensland,Eva Rock,-18.233,146.333,,,Fishing,Spearfishing,M,Left leg severely bitten,N,Unknown
06.May.17,6,5,2017,Autumn,Provoked,AUSTRALIA,AUS,Queensland,Weipa,-12.6386641,141.8710861,,,Attempting to lasso a shark,Attempting to lasso a shark,M,Thigh nipped PROVOKED INCIDENT,N,"Unknown, length given"
21.Jan.17,21,1,2017,Summer,Unprovoked,AUSTRALIA,AUS,Queensland,"Boot Reef, Torres Strait",-16.35,145.9,,,Diving,Scuba Diving,M,"Multiple injuries to arm, wrist and torso",N,Bull shark
10.Jun.17,10,6,2017,Winter,Unprovoked,AUSTRALIA,AUS,Victoria,"Flinders, Mornington Penisula",-38.34004,145.05455,,,Surfing,Surfing,F,"No injury, knocked off board",N,Sevengill shark
10.Sept.17,10,9,2017,Spring,Unprovoked,AUSTRALIA,AUS,Western Australia,Sam's Creek area,-27.2611443,152.8527477,,,Swimming,Swimming,M,Minor injuries,N,Unknown
17.Apr.17,17,4,2017,Autumn,Unprovoked,AUSTRALIA,AUS,Western Australia,Kelpies near Wylie Bay,None,None,,,Surfing,Surfing,F,FATAL,Y,White shark
25.Feb.17,25,2,2017,Summer,Unprovoked,AUSTRALIA,AUS,Western Australia,Mauds Point,None,None,,,Snorkeling,Snorkeling,F,Hand bitten,N,Bull shark
11.Jun.17,11,6,2017,Winter,Unprovoked,AUSTRALIA,AUS,Western Australia,"Point Casuarina, Bunbury",None,None,,,Boarding,Body boarding,M,"No injury, board bitten",N,White shark
09.Mar.18,9,3,2018,Autumn,Unprovoked,AUSTRALIA,AUS,Victoria,Lorne,-38.5411691,143.9748166,,,Swimming,Swimming,M,"No injury, said to have been charged by sharks several times",N,"Unknown, length given"
18.Feb.18,18,2,2018,Summer,Provoked,AUSTRALIA,AUS,Victoria,Westernport Bay,-38.31326415,145.1960327,,,Fishing,Fishing,M,"Shark rammed kayak, no injury to occupant  PROVOKED INCIDENT",N,Unknown
09.Mar.18,9,3,2018,Autumn,Unprovoked,AUSTRALIA,AUS,Victoria,Winkipop,-38.2273592,144.3392211,,,Surfing,Surfing,M,"Minor injury, ankle grazed",N,"Unknown, length given"
17.Nov.18,17,11,2018,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,"7 Mile Beach, Gerroa",-34.7683137,150.8140296,,,Surfing,Surfing,M,Injuries to calf and hand,N,Unknown
15.Feb.18,15,2,2018,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,"Surf Beach, Kiama",-34.67633885,150.854559,,,Walking,Walking,M,Puncture wounds to leff foot & lower leg,N,Bull shark
23.Feb.18,23,2,2018,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,"Little Congwong Beach, La Perouse ",-33.99139545,151.2382961,,,Swimming,Swimming,F,Laceratons to right leg & foot,N,White shark
25.Apr.18,25,4,2018,Autumn,Unprovoked,AUSTRALIA,AUS,Western Australia,"Surfers Point, Prevelly",-33.9770638,114.9849187,,,Surfing,Surfing,M,"No injury, knocked off board by shark",N,"Unknown, length given"
28.Nov.18,28,11,2018,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,South Steyne,-33.7997554,151.2900784,,,Surfing,Surfing,M,Cut to left foot,N,Wobbegong shark
19.Oct.18,19,10,2018,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,Samurai Beach,-32.76341675,152.1265112,,,Surfing,Body Surfing,M,Injury to upper right arm,N,Bull shark
11.Nov.18,11,11,2018,Spring,Unprovoked,AUSTRALIA,AUS,Western Australia,"Pyramids Beach, Mandurah",-32.6211034,115.6243899,,,Boarding,Body Boarding,M,Injuries to lower left leg and foot,N,Tiger shark
14.Mar.18,14,3,2018,Autumn,Unprovoked,AUSTRALIA,AUS,Western Australia,Waterman's Bay,-31.851,115.758,,,Wading,Wading,M,Minor injuries to legs,N,Wobbegong shark
09.Dec.18,9,12,2018,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,Nambucca,-30.613577,152.790599,,,Surfing,Surfing,M,Five deep lacerations to lower right leg,N,Unknown
08.Jun.18,8,6,2018,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,Arrawarra Headland,-30.060426,153.2016851,,,Surfing,Surfing,M,Minor injury to lower leg,N,"Unknown, length given"
07.Nov.18,7,11,2018,Spring,Unprovoked,AUSTRALIA,AUS,New South Wales,"Shelly Beach, Ballina",-28.8628884,153.5949,,,Surfing,Surfing,M,20 cm injury to left calf,N,"Unknown, length given"
03.Jun.18,3,6,2018,Winter,Unprovoked,AUSTRALIA,AUS,New South Wales,"Flat Rock, Ballina",-28.8429552,153.6079901,,,Surfing,Kite surfing,M,"No injury, board bitten",N,Unknown
25.Apr.18,25,4,2018,Autumn,Questionable,AUSTRALIA,AUS,New South Wales,Lennox Head,-28.7910334,153.5878047,,,Surfing,Surfing,M,No injury,N,Invalid
14.Nov.18,14,11,2018,Spring,Watercraft,AUSTRALIA,AUS,Queensland,Moffat Beach,-26.793456,153.1359714,,,Kayaking,Kayaking,M,"No injury to occupant, kayak bitten",N,Tiger shark
14.Feb.18,14,2,2018,Summer,Invalid,AUSTRALIA,AUS,Queensland,Mooloolaba Beach,-26.68113375,153.1218973,,,Swimming,Swimming,F,"Collision with marine animal / No injury, no attack",N,Wobbegong shark
13.Jan.18,13,1,2018,Summer,Unprovoked,AUSTRALIA,AUS,New South Wales,Martin Islet,-20.28572705,149.0686452,,,Diving,Free diving,M,"No injury, shark took his swimfin",N,White shark
24.May.18,24,5,2018,Autumn,Provoked,AUSTRALIA,AUS,Queensland,Cairns Aquarium,-16.91861975,145.7736162,,,Feeding,Feeding sharks,M,Minor bite to hand by captive shark. PROVOKED INCIDENT,N,Grey nurse shark
28.Jan.18,28,1,2018,Summer,Unprovoked,AUSTRALIA,AUS,Western Australia,Cone Bay,-16.47086,123.5577,,,Unknown,,M,Injuries to right leg,N,Bull shark
01.May.18,1,5,2018,Autumn,Provoked,AUSTRALIA,AUS,Western Australia,Dugong Bay,-16.39813,123.87075,,,Feeding,Feeding sharks,F,Shallow lacerations to finger PROVOKED INCIDENT,N,Tawny nurse shark
14.Jan.18,14,1,2018,Summer,Unprovoked,AUSTRALIA,AUS,Queensland,Lizard Island,-14.6683188,145.4609161,,,Diving,Diving,M,Severe laceration to left forearm,N,Grey nurse shark
28.Sept.18,28,9,2018,Spring,Unprovoked,AUSTRALIA,AUS,Northern Territory,Groote Eylandt,-13.9805252,136.5868801,,,Unknown,,M,Knee bitten,N,Bull shark
09.May.18,9,5,2018,Autumn,Questionable,AUSTRALIA,AUS,New South Wales,"Sharpes Beach, Ballina",-35.9637899,145.9056322,,,Surfing,Surfing,M,"No injury, surfboard damaged",N,Invalid
18.Nov.18,18,11,2018,Spring,Unprovoked,AUSTRALIA,AUS,Northern Territory,Off Nhulunbuy,None,None,,,Fishing,Spearfishing,M,Severe lacerations to left arm and right leg,N,"Unknown, length given"
05.Nov.18,5,11,2018,Spring,Unprovoked,AUSTRALIA,AUS,Queensland,"Cid Harbor, Whitsundays",-30.2985996,153.1094116,,,Swimming,Swimming,M,FATAL,Y,Unknown
20.Sept.18,20,9,2018,Spring,Unprovoked,AUSTRALIA,AUS,Queensland,"Cid Harbor, Whitsundays",-30.2985996,153.1094116,,,Swimming,Swimming,F,Serious injury to left thigh,N,Unknown
19.Sept.18,19,9,2018,Spring,Unprovoked,AUSTRALIA,AUS,Queensland,"Cid Harbor, Whitsundays",-30.2985996,153.1094116,,,Swimming,Swimming,F,Serious injury to anterior right thigh,N,Unknown
08.Oct.18,8,10,2018,Spring,Provoked,AUSTRALIA,AUS,Queensland,Swain Reef,None,None,,,Fishing,Fishing,M,Injury to upper left arm by hooked shark PROVOKED INCIDENT,N,"Unknown, length given"
01.Feb.18,1,2,2018,Summer,Invalid,AUSTRALIA,AUS,Western Australia,"Avalon Point, Manurah",None,None,,,Fishing,Spearfishing,M,"No injury no attack. This is considerd an ""encounter""",N,"Unknown, length given"
15.Apr.18,15,4,2018,Autumn,Unprovoked,AUSTRALIA,AUS,Western Australia,"Cobblestones, Margaret River Area",-32.41223538,115.7488333,,,Surfing,Surfing,M,Lacerations to legs,N,Unknown
28.Apr.18,28,4,2018,Autumn,Unprovoked,AUSTRALIA,AUS,Western Australia,Gearys Beach,-37.4818511,140.0106789,,,Surfing,Surfing,M,"No injury, knocked off board by shark",N,Unknown
24.Oct.18,24,10,2018,Spring,Unprovoked,AUSTRALIA,AUS,Western Australia,"Guillotines surf break, Shire of Augusta Margaret River",-27.9964264,153.4194718,,,Surfing,Surfing,M,Knocked off board by a  shark.   No injury,N,Unknown
15.Apr.18,15,4,2018,Autumn,Unprovoked,AUSTRALIA,AUS,Western Australia,"Lefthanders, Margaret River Area",-33.87523293,114.9862493,,,Surfing,Surfing,M,Laceration to right thigh,N,Unknown
24.Apr.18,24,4,2018,Autumn,Unprovoked,AUSTRALIA,AUS,Western Australia,"South Point, Gracetown",-34.415095,137.502933,,,Surfing,Surfing,M,"No injury, shark struck his leg",N,White shark
05.Jan.18,5,1,2018,Summer,Unprovoked,AUSTRALIA,AUS,Western Australia,"South Point, Gracetown",-34.415095,137.502933,,,Surfing,Surfing,M,Foot bitten,N,Wobbegong shark
13.Oct.18,13,10,2018,Spring,Questionable,AUSTRALIA,AUS,Western Australia,Two Rocks near Three Mile Reef,None,None,,,Fishing,Spearfishing,M,"No injury, claimed he was bumped by shark",N,White shark
06.Jun.19,6,6,2019,Winter,Unprovoked,AUSTRALIA,AUS,Tasmania,Maatsuyker Island ,-43.65329275,146.2759603,,,Diving,Abalone diving,M,Bumped by shark but no injury,N,Unknown
20.Dec.19,20,12,2019,Summer,Provoked,AUSTRALIA,AUS,New South Wales,Shellharbour,-34.5788697,150.8672489,,,Fishing,Fishing,Unknown,PROVOKED INCIDENT,Unknown,White shark
27.Apr.19,27,4,2019,Autumn,Unprovoked,AUSTRALIA,AUS,New South Wales,Tomaree,-32.7165733,152.1870489,,,Fishing,Spearfishing,M,3 puncture marks to left forearm,N,Grey nurse shark
